latitude,longitude,stars,name,Indirizzo,addr:street,addr:housenumber,addr:postcode,addr:city,phone,email,website,wheelchair,rooms,beds
45.008313,7.530289,1,Primavera,VIA MONTE GRAPPA 16,Via Monte Grappa, 16,10043,Orbassano,+39 0119002001,luigiprimavera@libero.it,www.albergoristoranteprimavera.it,no,15,24
45.13661,7.77185,3,La Meridiana,PIAZZA VITTORIO VENETO 2,Piazza Vittorio Veneto, 2,10036,Settimo Torinese,+39 0118971703,info@hotel-lameridiana.it,www.hotel-lameridiana.it,yes,11,13
44.892709,7.354863,3,Cavalieri,STRADA ORBASSANO 21,Strada Orbassano, 21,10064,Pinerolo,+39 0121378141,amministratore_laura.bonomi.pec@maildoc.it,,yes,7,13
45.071542,7.597019,3,Frejus,VIA CASTAGNEVIZZA 27,Via Castagnevizza, 27,10093,Collegno,+39 0114111507,hfrejushotelfrejus.it,www.hotelfrejus.it,no,35,70
45.13554,7.14857,1,Del Forte,S.S. DEL MONGINEVRO n. 3,S.S. del Monginevro N., 3,10050,Exilles,+39 012258199,anna@osteriadegliarchibugi.it,,no,8,16
44.834615,7.220427,2,La Casassa,VIA CASASSA 3,Via Casassa, 3,10066,Torre Pellice,+39 0121933294,lacasassa@hotmail.it,www.lacasassa.it,no,7,20
45.028106,7.586418,4,San Luigi,VIA SAN LUIGI 3,Via San Luigi, 3,10092,Beinasco,+39 0113972220,info@hotelsanluigi.it,www.hotelsanluigi.it,yes,94,134
45.042712,7.675282,3,D'azeglio,VIA MENABREA FEDERICO 20,Via Menabrea Federico, 20,10126,Torino,+39 0116670574,info@hoteldazegliotorino.com,https://www.hoteldazegliotorino.com,no,23,46
45.3834471801,7.7126114896,2,Del Teatro,VIA G. ROMANA 2,Via G. Romana, 2,10081,Castellamonte,+39 0124515462,,,no,8,12
45.433065,7.260632,3,Gli Scoiattoli,BORGATA BARILO' 4,Borgata Barilo', 4,10080,Ceresole Reale,+39 0124953007,info@hotelgliscoiattoli.it,www.hotelgliscoiattoli.it,yes,7,19
45.195455,7.790765,3,Eurhotel,VIA BRANDIZZO 115,Via Brandizzo, 115,10088,Volpiano,+39 0119952369,info@eurhotelto.it,www.eurhotelto.it,yes,61,100
45.05021,7.68833,4,Principe di Torino,VIA FEBO 1/B,Via Febo 1/b,,10133,Torino,+39 01119504950,info@principeditorino.it,https://www.principeditorino.it,yes,23,46
45.343289,7.379662,4,Cantoira,VIA ROMA 137,Via Roma, 137,10070,Cantoira,+39 0123585413,info@albergoristorantecantoira.com,www.albergoristorantecantoira.com,yes,12,22
45.076989,7.674873,2,Antico Distretto,CORSO VALDOCCO 10,Corso Valdocco, 10,10122,Torino,+39 0115213713,info@anticodistretto.it,https://www.anticodistretto.it,yes,32,57
45.075267,6.708467,3,La Betulla,VIALE DELLA VITTORIA 4,Viale della Vittoria, 4,10052,Bardonecchia,+39 0122999846,info@labetullahotel.it,www.labetullahotel.it,no,38,77
45.087678,7.690752,2,Rey,CORSO NOVARA 16,Corso Novara, 16,10152,Torino,+39 011282840,hotelrey@libero.it,https://www.hotelreytorino.it,no,12,22
45.385806,7.87098,4,Relais Villa Matilde,VIALE MARCONI 29,Viale Marconi, 29,10090,Romano Canavese,+39 0125639290,sinavillamatilde@sinahotels.com,www.sinahotels.com,yes,43,86
45.199542,7.944194,2,Dei Cacciatori,VIA MATTEOTTI 2,Via Matteotti, 2,10038,Verolengo,+39 0119149195,,,no,16,33
45.26933,7.513674,2,Corona Grossa,STRADALE LANZO 2,Stradale Lanzo, 2,10070,Balangero,+39 0123346225,info@hotelcoronagrossa.it,www.hotelcoronagrossa.it,yes,8,20
45.059902,7.678885,1,Paradiso,VIA BERTHOLLET CLAUDIO LUIGI 3 E,Via Berthollet Claudio Luigi 3, E,10151,Torino,+39 0116698678,elisagolovka@libero.it,,no,11,25
45.330351,7.793467,3,Meta,VIA CIRCONVALLAZIONE 22,Via Circonvallazione, 22,10090,San Giorgio Canavese,+39 012432133,tommyandmaffy@libero.it,,yes,10,22
45.079585,7.7293,3,Parco Sassi,VIA AGUDIO 31,Via Agudio, 31,10132,Torino,+39 0118995117,info@parcosassihotel.com,https://www.parcosassihotel.com,yes,76,150
45.027287,6.857344,4,Il Capricorno,CASE SPARSE 21,Case Sparse, 21,10050,Sauze D'Oulx,+39 0122850275,info@chaletilcapricorno.it,www.chaletilcapricorno.it,no,7,14
45.067694,7.67499,3,Solferino,VIA BROFFERIO ANGELO 3,Via Brofferio Angelo, 3,10121,Torino,+39 0115175301,info@hotelsolferino.it,https://www.hotelsolferino.it,no,14,25
45.432115,7.242808,2,Aquila Alpina,BORGATA GARSINES  2,Borgata Garsines , 2,10080,Ceresole Reale,+39 0124953188-3398240132,info@albergoaquilaalpina.it,www.albergoaquilaalpina.it,yes,7,13
45.094389,7.339525,2,Locanda della Sacra,REGIONE COLLE CROCE NERA 2,Regione Colle Croce Nera, 2,10050,Chiusa Di San Michele,+39 011939843-3343330101,info@ristorantedellasacra.it,,no,8,15
45.231222,7.20453,2,Meuble' Stella Alpina,VIA MARGONE 10,Via Margone, 10,10070,Usseglio,+39 012383788,furnasa@libero.it,www.ristorantehotelfurnasa.com,yes,18,24
45.067797,7.665343,4,Nh Torino Centro,CORSO VITTORIO EMANUELE II 104,Corso Vittorio Emanuele Ii, 104,10121,Torino,+39 01157521,nhtorinocentro@nh-hotels.com,https://www.nh-hotels.it/hotel/nh-torino-centro,yes,182,350
45.044592,7.674724,3,Giotto,VIA GIOTTO 27,Via Giotto, 27,10126,Torino,+39 0116637172,info@hotelgiottotorino.com,https://www.hotelgiottotorino.com,no,50,93
45.120465,6.986427,1,Chiomonte,VIA LEVIS GIUSEPPE AUGUSTO 1,Via Levis Giuseppe Augusto, 1,10050,Chiomonte,+39 0122830117,albergo.chiomonte@gmail.com,wwww.albergochiomonte.weebly.com,no,7,14
45.15486,7.8634,1,La Dimora,VIA MAESTRA 56,Via Maestra, 56,10090,San Raffaele Cimena,+39 0119812154,info@albergoladimora.it,www.albergoladimora.it,yes,9,23
45.07258,7.68416,3,Chelsea,VIA CAPPEL VERDE 1 D,Via Cappel Verde 1, D,10122,Torino,+39 3204935704/0114360100,info@hotelchelsea.it,https://www.hotelchelsea.it,no,15,25
45.063487,7.678955,3,Roma e Rocca Cavour,PIAZZA CARLO FELICE 60 ,Piazza Carlo Felice 60 ,,10121,Torino,+39 0115612772,info@romarocca.it,https://www.romarocca.it,no,82,166
44.933793,7.531984,3,Arcadia,VIA SESTRIERE 37,Via Sestriere, 37,10060,None,+39 0119904737,info@arcadiahotel.it,www.hotelarcadianone.com,no,13,18
44.957737,6.881256,3,Torre,PIAZZA AGNELLI  6,Piazza Agnelli , 6,10058,Sestriere,+39 0122400018,torre@aurumhotels.com,www.aurumhotels.it,no,80,169
45.057817,7.763939,4,Aston Hotel,STRADA MONGRENO 23,Strada Mongreno, 23,10025,Pino Torinese,+39 0118998733,info@astonhotel.it,www.astonhotel.it,yes,40,80
45.193072,7.889898,3,Albergo D'italia,PIAZZA GARIBALDI GIUSEPPE 7,Piazza Garibaldi Giuseppe, 7,10034,Chivasso,+39 0119103679,info@albergoditalia.com,www.albergoditalia.com,yes,25,28
45.274216,7.474002,1,Torino,VIA UMBERTO I 45,Via Umberto I, 45,10074,Lanzo Torinese,+39 012329470-3406714845,marghe70m@libero.it,,no,10,15
44.87575,7.38937,4,Tenuta La Cascinetta,VIA PINEROLO 9,Via Pinerolo, 9,10060,Buriasco,+39 0121368040,info@tenutalacascinetta.it,www.tenutalacascinetta.it,yes,13,24
44.959074,6.878758,4,Il Fraitevino,PIAZZA FRAITEVE 3/Bis,Piazza Fraiteve 3/bis,,10058,Sestriere,+39 3351329821-012276022,info@hotelilfraitevino.it,www.hotelilfraitevino.it,yes,20,38
44.883777,7.330987,3,Regina,PIAZZA LUIGI BARBIERI 22,Piazza Luigi Barbieri, 22,10064,Pinerolo,+39 0121322157,info@albergoregina.net,www.albergoregina.net,no,15,25
45.148414,7.655131,1,Antico Tre Valli,VIA TORINO 74,Via Torino, 74,10071,Borgaro Torinese,+39 0114702369-3357799978,tre.valli@libero.it,www.albergoanticotrevalli.it,no,11,19
45.067329,7.677338,5L,Golden Palace,VIA DELL' ARCIVESCOVADO 18,Via dell' Arcivescovado, 18,10121,Torino,+39 0115512111,infogolden@allegroitalia.it,https://www.allegroitalia.it,yes,92,184
45.0059584024,6.86763426814,1,Orso Bianco,LOCALITA' SPORTINIA  ,Localita' Sportinia  ,,10050,Sauze D'Oulx,+39 0122850226,,,no,14,21
45.012856,7.665079,3,Twelve Hotel,VIA LEOPARDI GIACOMO 12,Via Leopardi Giacomo, 12,10024,Moncalieri,+39 0116068382,info@twelvehotel.it,www.twelvehotel.it,no,27,48
45.139087,7.144712,1,L'angolo di Toto',VIA TRAFORO 14,Via Traforo, 14,10053,Bussoleno,+39 3398934140,,,no,11,18
45.315156,7.306419,3,Raggio di Sole,VIA CERES 7,Via Ceres, 7,10070,Ala Di Stura,+39 012355191,info@hotelraggiodisole.it,www.hotelraggiodisole.it,yes,21,44
44.854201,7.322252,4,Residence Hotel Villa Glicini,VIA VAL PELLICE  68/A,Via Val Pellice  68/a,,10060,San Secondo Di Pinerolo,+39 0121503125,info@glicinihotel.com,www.glicinihotel.com,yes,38,85
44.820506,7.222796,2,Centro,VIA CADUTI PER LA LIBERTA' 7,Via Caduti Per La Liberta', 7,10066,Torre Pellice,+39 3339496103,info@hotelcentro.it,www.hotelcentro.it,no,10,16
45.13416,7.215548,3,Peccati di Gola,VIA ABEGG AUGUSTO 16,Via Abegg Augusto, 16,10050,San Didero,+39 0119637044,info@osteriapeccatidigola.it,www.osteriapeccatidigola.it,yes,10,21
45.0710319759,6.7222910043,1,Bellevue,FRAZIONE MILLAURES  ,Frazione Millaures  ,,10052,Bardonecchia,+39 0122999862,info@bellevuechalet.it,www.bellevuechalet.it,no,12,24
44.958703,6.87298,3,Sud-ovest,VIA MONTEROTTA 17,Via Monterotta, 17,10058,Sestriere,+39 3355865651-0122755222,info@hotelsud-ovest.it,www.hotelsud-ovest.it,yes,25,67
45.494279,7.803088,1,N. Tre Hotel,PIAZZA REPUBBLICA 3,Piazza Repubblica, 3,10080,Brosso,+39 3396455477,catranomario@libero.it,,no,16,24
44.985013,7.734045,3,Rigolfo,VIA RIGOLFO 28,Via Rigolfo, 28,10024,Moncalieri,+39 0116495944,info@hotelrigolfo.it,www.hotelrigolfo.it,no,30,50
45.433011,7.256359,3,Blanchetti,BORGATA PRESE 13,Borgata Prese, 13,10080,Ceresole Reale,+39 0124953174-3493838502,info@hotelblanchetti.it,www.hotelblanchetti.it,no,11,21
44.959059,6.8738,3,Olimpic,VIA MONTEROTTA 9,Via Monterotta, 9,10058,Sestriere,+39 3336060766,info@hotelolimpicsestriere.com,www.hotelolimpicsestriere.com,no,26,62
45.010301,7.530793,2,Eden (dipendenza),STRADA RIVALTA 15,Strada Rivalta, 15,10043,Orbassano,+39 0119063131,eden.orbassano@tiscali.it,www.edenhotel.info,no,11,11
45.119315,7.129385,2,Il Mulino di Mattie,VIA GIORDANI 52,Via Giordani, 52,10050,Mattie,+39 012238132-3331973660,info@mulinomattie.it,www.mulinomattie.it,no,15,31
45.0232242026,6.84719863288,3,Chalet Chez Nous,FRAZIONE JOVENCEAUX 41,Frazione Jovenceaux, 41,10050,Sauze D'Oulx,+39 0122859782,info@chaletcheznous.it,www.chaletcheznous.it,no,10,18
44.85262,7.724464,3,Italia,VIA TORINO 23,Via Torino, 23,10022,Carmagnola,+39 0119720496,info@hotelitaliasnc.com,www.hotelitaliasnc.com,yes,35,79
45.081054,7.684315,1,Dora,VIA BORGO DORA 36,Via Borgo Dora, 36,10152,Torino,+39 0115213868,info@hoteldora-torino.com,https://www.hoteldora-torino.com,no,12,24
45.0558,7.669164,4,Art Hotel Boston,VIA MASSENA ANDREA 70,Via Massena Andrea, 70,10128,Torino,+39 011500359,info@hotelbostontorino.it,https://www.hotelbostontorino.it,yes,83,147
45.019442,7.632598,3,Giada,VIA BARBERA GASPERO 6,Via Barbera Gaspero, 6,10135,Torino,+39 0113489383,info@hotelgiadatorino.it,https://www.hotelgiadatorino.it,yes,32,52
45.4228747598,7.59957315589,1,Al Brunet,VIA FRASSINETTO 24,Via Frassinetto, 24,10085,Pont Canavese,+39 012485701,ristorantealbrunet@gmail.com,www.hotelristorantealbrunet.it,no,11,17
45.029756,6.866262,3,Park Hotel Gran Bosco,VIA MONFOL 48,Via Monfol, 48,10050,Sauze D'Oulx,+39 0122881571,info@sauzedoulx.org,www.sauzedoulx.org,yes,40,80
45.074764,7.620757,1,Kun Lun,CORSO FRANCIA 318,Corso Francia, 318,10146,Torino,+39 0117725990,kunlun89@libero.it,,no,18,25
45.336267,7.795011,3,Foresteria del Castello,VIA BIANDRATE  31,Via Biandrate , 31,10090,San Giorgio Canavese,+39 0124450738,info@castellosangiorgio.it,www.castellosangiorgio.it,no,10,19
45.053435,7.705155,1,Six Love,VIALE THOVEZ ENRICO 58,Viale Thovez Enrico, 58,10131,Torino,+39 0110683737,info@sixlove.it,https://www.sixlove.it,no,10,24
44.860753,7.900508,3,Lo Scoiattolo,VIA POIRINO 24,Via Poirino, 24,10040,Pralormo,+39 0119481148-0119481481,info@hotelscoiattolo.com,www.hotelscoiattolo.com,yes,39,76
45.23199,7.605598,3,D'oria,VIA TRENTO 19,Via Trento, 19,10073,Ciriè,+39 0119210118-3383609232,,,no,9,16
45.096963,7.569291,1,K 11,VIA TORINO 36,Via Torino, 36,10044,Pianezza,+39 0119677474,albergok11@libero.it,,no,13,23
45.060891,7.679076,3,Nizza,VIA NIZZA 9 ,Via Nizza 9 ,,10125,Torino,+39 0116690516,reception@hotelnizza.to.it,,no,59,121
45.363016,7.34417,2,Della Posta,VIA ROMA 28,Via Roma, 28,10070,Chialamberto,+39 0123506286,larissarosca28@gmail.com,www.albergodellaposta-chialamberto.it,no,16,25
45.060069,7.678479,3,Romano,VIA NIZZA 17 Bis,Via Nizza 17, Bis,10125,Torino,+39 0116698665,romanotorino@hotmail.com,,no,27,47
45.028211,6.860522,2,Biancaneve,VIA MONFOL 25,Via Monfol, 25,10050,Sauze D'Oulx,+39 0122850160,hotel.biancaneve@tiscali.it,www.hotelbiancanevesauze.it,no,14,34
45.327446,7.885266,3,Residenza del Lago,VIA ROMA 48,Via Roma, 48,10010,Candia Canavese,+39 0119834885,info@residenzadelago.it,www.residenzadelago.it,yes,11,25
45.184018,7.770327,3,Vazzana,VIA TORINO 34,Via Torino, 34,10088,Volpiano,+39 0119882386,info@hotelvazzana.it,www.hotelvazzana.it,no,12,18
45.095528,7.568596,3,Gallia,VIA TORINO 29 A,Via Torino 29, A,10044,Pianezza,+39 0119943673,info@galliahotel.it,www.galliahotel.it,yes,54,98
44.903401,7.053838,3,Delle Alpi,VIA ROMA 10,Via Roma, 10,10060,Prali,+39 0121807537,hoteldellealpi.prali@gmail.com,www.hoteldellealpiprali.it,no,10,25
45.033481,7.655343,2,Galimberti,VIA TAGGIA 67,Via Taggia, 67,10134,Torino,+39 0113195739,info@hotelgalimberti.it,https://www.hotelgalimberti.it,no,18,25
45.052064,7.302694,2,Serenella,VIALE ITALIA 85,Viale Italia, 85,10050,Coazze,+39 0119349125-3398241906,albergoserenella.coazze@gmail.com,www.albergoserenellacoazze.it,no,21,41
45.063088,7.681427,3,Gran Mogol,VIA GUARINI GUARINO 2,Via Guarini Guarino, 2,10123,Torino,+39 0115612120,granmogol@bqhotel.it,https://www.granmogol.bqhotel.it,no,45,75
45.431653,7.24896,1,Stella Alpina,BORGATA CROSE 1,Borgata Crose, 1,10080,Ceresole Reale,+39 0124953127,pensionestellalpina@gmail.com,www.pensionestellalpina.wordpress.com,no,26,30
44.955917,6.877183,3,Duchi D'aosta,VIA VINCENZO POSSETTO 5,Via Vincenzo Possetto, 5,10058,Sestriere,+39 0122400073,duchi@aurumhotels.com,,yes,194,460
44.839234,7.729198,3,Il Bivio,VIA SOMMARIVA 12,Via Sommariva, 12,10022,Carmagnola,,info@ilbivio-hotel.it,,yes,14,18
45.034952,7.051318,3,I Dragoni Rossi,VIA RE UMBERTO I 67,Via Re Umberto I, 67,10060,Fenestrelle,+39 012183037,idragonirossi@yahoo.it,,no,7,17
45.193072,7.890661,1,Locanda Stella,VIA ROMA 28,Via Roma, 28,10034,Chivasso,+39 0115504080,borgomargherita@yahoo.it,,yes,11,15
44.9389057173,6.75022411337,4,Bes,VIA NAZIONALE 18,Via Nazionale, 18,10050,Claviere,+39 0122878735,hotelbesclaviere@gmail.com,www.hotelbes.com,yes,26,69
44.93381,7.531999,3,Arcadia 2,VIA SESTRIERE 33 Bis,Via Sestriere 33, Bis,10060,None,+39 0119904737,info@arcadiahotel.it,,yes,19,24
45.454418,7.314153,1,La Cascata,FRAZIONE GERE SOPRA 1,Frazione Gere Sopra, 1,10080,Noasca,+39 0124901804,info@lacascatahotel.it,www.lacascatahotel.it,no,18,56
45.074502,6.704578,1,Pensione Bianca,VIALE BRAMAFAM 57,Viale Bramafam, 57,10052,Bardonecchia,+39 0122999889,info@pensionebianca.com,www.pensionebianca.com,no,12,23
45.078952,6.706269,2,Ziel,VIA MONTELLO 9,Via Montello, 9,10052,Bardonecchia,+39 3333828461,hotelzielbardonecchia@gmail.com,www.hotelzielbardonecchia.com,no,9,25
44.865523,7.29907,3,Sansecondo,VIA ROMA 1,Via Roma, 1,10060,San Secondo Di Pinerolo,+39 0121503101,hotelsansecondo@gmail.com,www.hotelsansecondo.net,yes,19,31
45.383135,7.709495,3,Tre Re,PIAZZA MARTIRI DELLA LIBERTA' 27,Piazza Martiri della Liberta', 27,10081,Castellamonte,+39 0124515470,info@trerecastellamonte.it,www.trerecastellamonte.it,no,7,15
45.026542,6.864357,3,Splendid,VIA CLOTES 71,Via Clotes, 71,10050,Sauze D'Oulx,+39 0122850172,info@hotelsplendid.eu,www.hotelsplendid.eu,no,36,96
45.030303,7.655175,3,Parco Fiera,VIA BRUNO GIORDANO 210,Via Bruno Giordano, 210,10134,Torino,+39 011615906,hotel@parcofiera.it,,no,17,25
44.997319,7.758,3,Hostellerie Du Golf,STRADA VALLE SAUGLIO 130,Strada Valle Sauglio, 130,10020,Pecetto Torinese,+39 0118608138,info@hostelleriedugolf.it,www.hostelleriedugolf.it,yes,26,45
45.024585,6.855722,4,Grand Hotel Besson,VIA DEL RIO 15,Via del Rio, 15,10050,Sauze D'Oulx,+39 0122859785,info@grandhotelbesson.it,www.grandhotelbesson.it,yes,44,85
45.201882,7.377889,2,Hotel dei Rododendri,FRAZIONE BERTESSENO 1,Frazione Bertesseno, 1,10070,Viù,+39 0123697004,rododendri@turismocolledellys.it,www.turismocolledellys.it,yes,11,22
45.39768,7.80914,3,Canavese Country Club,STRADA PIANE 4,Strada Piane, 4,10010,Torre Canavese,+39 0124512078,info@canavesecountryclub.it,www.canavesecountryclub.it,yes,9,21
45.52449,7.54956,2,Casa del Fondo,FRAZIONE PIAMPRATO SNC,Frazione Piamprato, SNC,10080,Valprato Soana,+39 0124066052,,,yes,7,24
44.919948,7.84563,1,Alex Bar,VIA INDIPENDENZA 64,Via Indipendenza, 64,10046,Poirino,+39 0119451207,alessandro.piscedda@gmail.com,,no,8,10
44.953045,6.793593,2,La Ginestra,VIA ROMA 20,Via Roma, 20,10054,Cesana Torinese,+39 012289617,info@laginestra-cesana.it,www.laginestra-cesana.it,yes,8,23
44.981582,7.746663,4,Villa Damian,VIA TORINO 141,Via Torino, 141,10028,Trofarello,+39 0116496898,hoteldamian@hotmail.it,,no,12,22
45.059327,6.683173,1,La Provinciale,FRAZIONE MELEZET 97,Frazione Melezet, 97,10052,Bardonecchia,+39 012299164,loredana.luglio1966@libero.it,,no,7,23
45.4921387277,7.89315738719,4,Castello San Giuseppe,LOCALITA' CASTELLO SAN GIUSEPPE  ,Localita' Castello San Giuseppe  ,,10010,Chiaverano,+39 0125424370,info@castellosangiuseppe.it,www.castellosangiuseppe.it,no,18,24
45.222192,7.787003,3,Il Mandorlo,VIA CHIVASSO 24,Via Chivasso, 24,10080,San Benigno Canavese,+39 0119959454,ilmandorlo@email.it,www.ristoranteilmandorlo.it,yes,7,14
45.031701,7.667062,4,Nh Lingotto,VIA NIZZA 262,Via Nizza, 262,10126,Torino,+39 0116642000,nhlingotto@nh-hotels.com,https://www.nh-hotels.it/hotel/nh-torino-lingotto-congress,yes,240,480
45.029459,6.83277,3,Chez Toi,VIA DES AMBROIS 28,Via Des Ambrois, 28,10056,Oulx,+39 0122832146-3475796999,info@hotel-cheztoi.it,www.hotel-cheztoi.it,yes,11,25
45.036333,7.667301,4,Ac Hotel Torino,VIA BISALTA 11,Via Bisalta, 11,10126,Torino,+39 0116395091,direc.actorino@ac-hotels.com,https://www.hotelactorino.com,yes,89,178
45.082549,7.685078,3,Alexandra,VIA LUNGO DORA NAPOLI 14,Via Lungo Dora Napoli, 14,10152,Torino,+39 011858327,info@hotel-alexandra.it,https://www.hotel-alexandra.it,yes,56,88
44.9294484141,7.22998644585,3,L'ostu del Povr-om,VIA PROVINCIALE 34,Via Provinciale, 34,10060,Inverso Pinasca,+39 0121809100-3332863313,povr-om@alpimedia.it,www.povr-om.com,yes,14,25
45.093931,7.694842,1,Don Chisciotte,CORSO GIULIO CESARE 132,Corso Giulio Cesare, 132,10152,Torino,+39 3334544112,hoteldonchisciotte@gmail.com,,no,7,11
45.07329,7.669232,4,Diplomatic,VIA CERNAIA 42,Via Cernaia, 42,10122,Torino,+39 0115612444,info@hotel-diplomatic.it,https://www.hotel-diplomatic.it,yes,129,168
45.076118,6.705697,4,Des Geneys Splendid,VIA EINAUDI 21,Via Einaudi, 21,10052,Bardonecchia,+39 012299001,info@hoteldesgeneys.it,www.hoteldesgeneys.it,no,52,99
44.971592,7.764382,3,Panorama,VIA VOLTA ALESSANDRO 2,Via Volta Alessandro, 2,10020,Cambiano,+39 0119440396,info@hotelpanorama.org,www.hotelpanorama.org,yes,73,150
45.022943,6.85134,2,Edelweiss,VIA FRAITEVE 19,Via Fraiteve, 19,10050,Sauze D'Oulx,+39 0122850028,turin.areamanager@neilson.com,www.neilson.co.uk,no,19,40
44.969424,6.891441,3,Hermitage,VIA AL COLLE 50,Via al Colle, 50,10058,Sestriere,+39 012270380,hotel@hermitagesestriere.com,www.hermitagesestriere.com,no,14,34
45.054248,7.670263,4,Lancaster,CORSO TURATI FILIPPO 8,Corso Turati Filippo, 8,10128,Torino,+39 0115681982,hotel@lancaster.it,https://www.lancaster.it,no,83,136
45.075617,7.729579,3,Ponte Sassi,PIAZZA PASINI ALBERTO 3,Piazza Pasini Alberto, 3,10132,Torino,+39 0118987888,info@hotelpontesassi.com,https://www.hotelpontesassi.com,no,20,41
45.433325,7.233016,2,Tre Levanne,BORGATA CAPOLUOGO 21,Borgata Capoluogo, 21,10080,Ceresole Reale,+39 0124953004,albergotrelevanne@libero.it,,no,7,14
45.025728,6.858371,1,Stella Alpina (dipendenza),VIA MIRAMONTI 16,Via Miramonti, 16,10050,Sauze D'Oulx,+39 0122858731,info@stellalpinahotel.it,www.stellalpinahotel.it,yes,7,18
45.22429,7.657692,3,Le Rondini,VIA PARROCCHIA 5/B,Via Parrocchia 5/b,,10070,San Francesco Al Campo,+39 0119279675,info@hotellerondini.it,www.hotellerondini.it,yes,14,32
45.017146,6.941716,3,Passet,VIA NAZIONALE 5,Via Nazionale, 5,10060,Pragelato,+39 012278948-3490861190,albergopasset121@gmail.com,www.albergopasset.com,no,12,25
45.17975,7.64627,1,Niagara,VIA CRAVERO 70,Via Cravero, 70,10072,Caselle Torinese,,hotelniagara2015@libero.it,,no,7,7
45.073139,7.590085,4,Blu Hotel,VIA TORINO 154/156,Via Torino 154/156,,10093,Collegno,+39 0114018700,info@bluhoteltorino.it,www.bluhoteltorino.it,yes,75,174
45.241342,7.960193,3,Rondissone,VIA XX SETTEMBRE 59 A,Via Xx Settembre 59, A,10030,Rondissone,+39 0119183054,info@hotelrondissone.it,www.hotelrondissone.it,yes,45,81
45.015588,6.945649,3,Villaggio Kinka,VIA TRIESTE 5,Via Trieste, 5,10060,Pragelato,+39 3482307615,info@villaggiokinka.it,www.villaggiokinka.it,yes,24,72
45.080414,6.696628,2,La Genzianella,VIA DES GENEYS 12,Via Des Geneys, 12,10052,Bardonecchia,+39 0122999897,hotel.genzianella@alice.it,,yes,25,50
45.036148,7.682431,1,Gardenia,VIA SABAUDIA 10,Via Sabaudia, 10,10133,Torino,+39 0116615665,info@hotelgardenia-torino.it,https://www.hotelgardenia-torino.it,no,21,37
45.062313,7.68052,4,Starhotels Majestic,CORSO VITTORIO EMANUELE II 54,Corso Vittorio Emanuele Ii, 54,10123,Torino,+39 011539153,majestic.to@starhotels.it,https://www.starhotels.com,yes,161,338
45.027073,7.452253,3,San Giorgio,VIA SAN GIORGIO 41,Via San Giorgio, 41,10090,Sangano,+39 0119084684,info@sgh.it,www.sgh.it,no,63,156
45.07271,6.699346,3,Villaggio Olimpico,VIALE DELLA VITTORIA 46,Viale della Vittoria, 46,10052,Bardonecchia,+39 0122980799,info@cooperativadoc.it,www.villaggiobardonecchia.it,no,310,986
45.063152,7.685772,1,Avalon,VIA DEI MILLE 14 ,Via dei Mille 14 ,,10123,Torino,+39 011889232-3394655668,info@albergoavalon.com,https://www.albergoavalon.com,no,9,15
45.187676,7.638175,4,Jet Hotel,VIA DELLA ZECCA 9,Via della Zecca, 9,10072,Caselle Torinese,+39 0119913733,info@jet-hotel.com,www.jet-hotel.com,no,79,119
44.9589715589,6.87659659381,4,Shackleton Mountain Resort Ghs,VIA ASSIETTA 1Bis,Via Assietta, 1Bis,10058,Sestriere,+39 3355283003-0122750773,info@shackleton-resort.it,www.shackleton-resort.it,yes,19,49
45.4215001272,7.59319058013,2,Bergagna,VIA MARCONI 19,Via Marconi, 19,10085,Pont Canavese,+39 012485153,hotelbergagna@libero.it,,no,15,25
45.024849,6.859447,2,Miosotis,PIAZZA MIRAMONTI 9,Piazza Miramonti, 9,10050,Sauze D'Oulx,+39 0122859729,info@hotelclotes.it,,no,24,48
45.176071,7.832487,2,Malone,VIA I MAGGIO 62,Via I Maggio, 62,10032,Brandizzo,+39 3382989100,lidomalone@gmail.com,,yes,10,17
45.083597,7.660491,3,Imperial,VIA PRINCIPESSA CLOTILDE 81,Via Principessa Clotilde, 81,10144,Torino,+39 0110206790,info@hotelimperialtorino.com,https://www.hotelimperialtorino.com,yes,12,18
45.119699,7.644114,3,Galant,CORSO GARIBALDI GIUSEPPE 155,Corso Garibaldi Giuseppe, 155,10078,Venaria,+39 0114551021,info@hotelgalant.it,www.hotelgalant.it,no,35,61
45.064343,7.53005,3,Rivoli,CORSO PRIMO LEVI 150,Corso Primo Levi, 150,10098,Rivoli,+39 0119566586,info@rivolihotel.it,www.rivolihotel.it,yes,283,566
44.972902,6.895482,2,Sciatori (dipendenza),VIA SAN FILIPPO 7,Via San Filippo, 7,10058,Sestriere,+39 0122751920-3391249133,info@hotel-sciatori.com,www.hotel-sciatori.com,no,8,12
45.339519,7.655377,2,La Rocchetta,VIA VALPERGA 23,Via Valperga, 23,10080,Busano,+39 3357033231,larocchetta.busano@libero.it,,no,7,14
45.027405,6.857701,3,San Giorgio,VIA VILLAGGIO ALPINO 10,Via Villaggio Alpino, 10,10050,Sauze D'Oulx,+39 0122850162,sangiorgiohotelsauze@gmail.com,www.sangiorgiohotelsauze.com,no,13,25
45.03243,7.61754,3,B & B Hotel Torino,ORBASSANO 470/2,Orbassano 470/2,,10137,Torino,+39 0113117946,torino@hotelbb.com,https://www.hotel-bb.com,yes,81,162
